File Name;X;Y;Width;Height;TS Color;Shape;Class ID;Lightning;Image Source
'P1840130.jpg';3291;1167;320;316;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840131.jpg';2339;1632;136;112;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840131.jpg';2343;1760;139;139;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840131.jpg';2918;1376;152;190;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840132.jpg';3331;1121;221;276;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840132.jpg';2481;1714;176;172;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840132.jpg';2480;1545;174;151;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840133.jpg';2263;1588;226;181;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840133.jpg';2264;1792;223;222;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840133.jpg';3540;862;326;402;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840134.jpg';1430;1655;158;163;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840134.jpg';1423;1475;153;165;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840134.jpg';1490;1067;84;84;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840135.jpg';1460;778;114;116;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840135.jpg';1309;1292;228;242;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840135.jpg';1316;1554;234;245;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840136.jpg';852;1422;409;417;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840136.jpg';831;959;411;426;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840136.jpg';1271;335;177;175;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840137.jpg';413;820;152;247;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840137.jpg';1219;1002;127;134;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840138.jpg';1;991;225;295;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840139.jpg';2716;301;613;621;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840140.jpg';1;1424;238;349;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840140.jpg';2233;1669;99;100;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840140.jpg';2616;1857;52;66;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840141.jpg';2783;1561;185;185;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840142.jpg';3305;815;344;335;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840143.jpg';1062;1786;100;100;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840143.jpg';2260;739;194;190;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840143.jpg';2382;1470;60;59;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840143.jpg';2385;1754;46;46;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840143.jpg';761;1745;123;168;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840143.jpg';2474;1670;93;93;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840143.jpg';2332;1835;40;40;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840144.jpg';2400;1927;47;47;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840144.jpg';2622;1676;121;122;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840144.jpg';1;1624;228;273;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840144.jpg';458;1687;166;165;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840144.jpg';2476;1818;53;55;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840144.jpg';2504;1422;76;76;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840145.jpg';2496;1554;67;67;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840145.jpg';2575;965;104;104;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840145.jpg';2738;1303;165;164;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840145.jpg';2393;1701;54;54;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840146.jpg';2307;1735;65;66;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840146.jpg';2140;1893;27;36;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840146.jpg';2917;1043;253;254;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840146.jpg';2457;1530;83;86;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840146.jpg';2660;541;157;157;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840147.jpg';3109;1682;167;167;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840147.jpg';2634;2114;103;103;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840147.jpg';2285;2334;44;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840148.jpg';2257;2037;54;52;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840148.jpg';2824;1710;150;146;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840148.jpg';4183;657;343;343;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840149.jpg';3388;949;310;309;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840149.jpg';2004;1757;67;65;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840149.jpg';1855;1918;29;45;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840150.jpg';2968;1640;130;128;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840150.jpg';2578;1999;41;62;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840150.jpg';2121;1753;43;43;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840150.jpg';2476;2050;36;34;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840151.jpg';2093;1722;48;45;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840151.jpg';2483;2062;35;37;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840151.jpg';2613;1995;45;75;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840151.jpg';3253;1450;181;177;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840152.jpg';3528;999;271;268;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840152.jpg';2406;1893;52;82;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840152.jpg';1816;1598;52;52;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840152.jpg';2241;1977;40;40;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840153.jpg';1817;1147;97;94;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840153.jpg';2417;1880;60;60;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840153.jpg';3238;1604;119;187;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840154.jpg';3616;1353;170;259;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840154.jpg';1675;911;116;113;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840154.jpg';2366;1790;46;69;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840155.jpg';3181;1365;235;243;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840156.jpg';2282;1798;45;64;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840156.jpg';3208;1546;192;196;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840157.jpg';2197;2012;50;66;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840157.jpg';3405;1674;238;243;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840159.jpg';1923;1205;465;476;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840159.jpg';1;1531;356;447;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840159.jpg';1103;1349;131;442;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840160.jpg';595;1150;443;533;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840160.jpg';1909;908;201;537;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840160.jpg';3032;761;564;569;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840161.jpg';659;1203;235;380;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840161.jpg';674;1614;208;323;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1840161.jpg';2781;2307;84;83;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840162.jpg';1295;1654;171;174;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840163.jpg';927;1200;289;291;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840164.jpg';580;1133;391;383;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840165.jpg';2911;1422;214;214;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840166.jpg';630;1170;394;369;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840168.jpg';2819;1817;123;143;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840169.jpg';2899;1560;186;211;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840170.jpg';2277;1710;55;50;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840171.jpg';2339;1706;121;108;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840172.jpg';2758;1228;357;322;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840173.jpg';238;1936;401;406;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840173.jpg';250;1483;399;405;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840173.jpg';4319;806;175;174;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840174.jpg';1547;754;426;411;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840175.jpg';3122;1662;272;264;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840176.jpg';3223;1006;447;441;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840177.jpg';3401;927;269;422;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840178.jpg';1215;1794;222;223;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840179.jpg';505;1495;394;391;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840179.jpg';3921;677;105;105;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840180.jpg';1036;1269;207;203;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840180.jpg';1034;915;205;208;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';689;1016;261;258;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';698;1462;261;255;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1444;1654;51;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1443;1718;52;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1464;1499;21;21;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840181.jpg';1728;1629;31;33;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1729;1686;32;35;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840181.jpg';1702;1686;28;27;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840182.jpg';505;1431;382;371;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';498;789;379;373;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1728;1805;58;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1727;1873;56;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';1749;1639;25;25;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840182.jpg';2007;1844;28;27;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840182.jpg';2032;1785;36;35;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840182.jpg';2035;1846;33;33;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1407;2799;222;221;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1414;2543;215;219;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840183.jpg';1130;2718;54;77;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840183.jpg';1507;1994;79;79;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840184.jpg';696;1831;64;94;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840184.jpg';809;1978;365;370;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840184.jpg';826;1553;369;367;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840184.jpg';1061;711;131;124;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840184.jpg';1865;1929;68;69;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840184.jpg';1899;1808;88;78;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';239;1831;547;540;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';254;1206;537;538;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';640;88;174;172;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840185.jpg';1776;1737;74;74;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840185.jpg';2839;1730;38;38;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840185.jpg';1830;1742;66;87;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840185.jpg';1810;1608;86;81;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840186.jpg';584;1573;126;130;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2271;1752;30;25;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2320;1785;24;21;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2877;1689;36;35;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840186.jpg';2147;1712;63;63;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840186.jpg';2163;1783;51;63;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840187.jpg';947;1857;106;88;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840187.jpg';1332;2024;59;56;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840187.jpg';3436;1497;185;180;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840188.jpg';548;2093;133;119;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840188.jpg';1191;2335;76;74;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840189.jpg';1006;2049;112;101;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840190.jpg';1080;1225;237;228;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840191.jpg';681;1153;355;351;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840193.jpg';1067;83;460;456;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840194.jpg';1916;1564;97;103;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840195.jpg';1576;1403;142;147;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840196.jpg';1425;1057;218;222;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840197.jpg';777;899;382;385;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840198.jpg';664;1003;307;473;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';1067;1432;199;200;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';2559;1981;71;72;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';2555;1893;72;72;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840199.jpg';1651;1768;73;124;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840199.jpg';2582;1649;32;35;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840199.jpg';3175;1586;30;39;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840200.jpg';1492;1794;106;176;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840200.jpg';2760;1742;34;42;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840200.jpg';3396;1721;30;43;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840200.jpg';493;1217;311;309;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840200.jpg';2722;2026;87;88;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840200.jpg';2723;2134;89;88;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1385;1739;223;221;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1379;1478;222;217;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840201.jpg';1555;928;94;94;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840201.jpg';1575;1502;39;59;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840201.jpg';2728;1313;44;60;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840202.jpg';452;1479;215;208;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840202.jpg';2848;1817;115;84;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840202.jpg';1133;1894;87;115;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840203.jpg';764;1675;164;185;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840203.jpg';3508;1600;186;185;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840204.jpg';62;1186;472;457;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840205.jpg';931;1570;258;256;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840206.jpg';768;1243;381;375;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840207.jpg';1147;1324;190;195;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840208.jpg';724;1218;285;279;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840209.jpg';1240;1463;164;146;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840210.jpg';1188;1358;220;195;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840211.jpg';591;1297;333;287;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840212.jpg';1631;1965;156;152;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840213.jpg';1465;1995;201;197;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';322;858;368;532;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';1807;1765;114;129;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840214.jpg';2089;1928;85;93;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840215.jpg';316;1456;385;376;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840215.jpg';1464;1906;111;105;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840216.jpg';1582;1447;315;314;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840216.jpg';632;1559;211;256;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840217.jpg';956;919;68;67;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840217.jpg';2643;1197;162;169;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840218.jpg';179;989;101;97;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840218.jpg';2666;1221;279;294;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840218.jpg';1335;1965;75;110;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840219.jpg';1059;1892;86;125;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840219.jpg';2694;843;382;406;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840220.jpg';1854;1637;170;235;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840221.jpg';330;1372;317;380;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840222.jpg';120;1911;266;269;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840222.jpg';118;1485;270;266;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840223.jpg';2735;1192;161;161;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840224.jpg';2930;1300;216;216;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840225.jpg';3016;1018;322;320;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1840226.jpg';1399;1611;402;400;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840226.jpg';1346;1169;398;394;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840227.jpg';572;2182;149;143;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840227.jpg';1413;724;185;186;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840227.jpg';3132;409;218;216;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840227.jpg';3785;2140;162;162;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840228.jpg';311;1317;419;406;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840228.jpg';334;1773;416;407;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840229.jpg';654;1388;186;182;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840230.jpg';2428;1460;167;164;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840230.jpg';2421;1645;166;164;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';1;1970;187;243;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';1;1726;177;225;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';2665;1945;101;99;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840231.jpg';2670;2066;97;97;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840232.jpg';1924;1865;188;183;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840232.jpg';1928;1645;190;184;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840233.jpg';1862;1752;238;236;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840233.jpg';1862;1463;234;239;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840234.jpg';960;1178;174;171;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840235.jpg';858;1275;254;251;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1;1612;152;210;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840236.jpg';1371;1713;194;178;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1402;1915;158;175;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840236.jpg';1739;1217;180;180;Red;'Regulatory No';7;'Raining';'Panasonic Camera'
'P1840237.jpg';1401;1697;181;169;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840237.jpg';1403;1498;172;167;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840238.jpg';1133;1232;242;235;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840238.jpg';1134;1503;248;241;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840239.jpg';705;1558;242;245;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840239.jpg';717;1830;239;239;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840240.jpg';1622;1197;241;240;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840240.jpg';1622;911;243;242;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840241.jpg';2050;1185;273;283;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840241.jpg';2033;1558;58;54;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';1815;1549;59;52;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';2245;1521;63;61;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840242.jpg';1795;1145;295;297;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840242.jpg';4448;992;100;103;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840243.jpg';576;1400;136;128;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840243.jpg';1252;1107;220;204;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840244.jpg';1621;782;136;138;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840244.jpg';1837;1291;178;168;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840245.jpg';1673;1177;207;192;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840245.jpg';2319;1455;259;261;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840245.jpg';2312;1174;262;258;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840245.jpg';1405;604;160;161;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840246.jpg';2858;631;229;241;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840246.jpg';94;1436;367;333;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840246.jpg';3182;1379;315;294;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840246.jpg';4252;1175;340;491;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840246.jpg';4267;1717;325;495;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';1;937;302;345;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840247.jpg';820;780;300;296;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';2400;1620;55;59;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840247.jpg';2155;1435;118;113;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';533;860;304;300;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';1751;1572;98;97;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840248.jpg';2282;1660;72;63;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840249.jpg';882;1047;373;363;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840250.jpg';478;1206;255;361;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840251.jpg';3098;1289;446;444;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840252.jpg';83;1582;333;353;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840256.jpg';3645;723;602;596;Yellow;'Diamond';3;'Night';'Panasonic Camera'
