File Name;Sign Type;Sign Group;Sign Class;TS Class;Class ID;Lightning;Image Source
'P1840144_5.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840144_6.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840145_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840145_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840145_3.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840145_4.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840146_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840146_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840146_3.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840146_4.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840146_5.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840147_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840147_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840147_3.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840148_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840148_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840148_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840149_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840149_2.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840149_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840150_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840150_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840150_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840150_4.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840151_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840151_2.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840151_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840151_4.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840152_1.jpg';'WD';5;1;'WD',5,1;35;'Day Light';'Panasonic Camera'
'P1840152_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840152_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840152_4.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840153_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840153_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840153_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840154_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840154_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840154_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840155_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840156_1.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840156_2.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840157_1.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840157_2.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840159_1.jpg';'WD';27;5;'WD',27,5;54;'Day Light';'Panasonic Camera'
'P1840159_2.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840159_3.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840160_1.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840160_2.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840160_3.jpg';'WD';27;5;'WD',27,5;54;'Day Light';'Panasonic Camera'
'P1840161_1.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840161_2.jpg';'RP';1;1;'RP',1,1;6;'Day Light';'Panasonic Camera'
'P1840161_3.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840162_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840163_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840164_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840165_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840166_1.jpg';'WD';31;1;'WD',31,1;60;'Day Light';'Panasonic Camera'
'P1840168_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840169_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840170_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840171_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840172_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840173_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840173_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840173_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840174_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840175_1.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840176_1.jpg';'RP';2;2;'RP',2,2;8;'Day Light';'Panasonic Camera'
'P1840177_1.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840178_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840179_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840179_2.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840180_1.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840180_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840181_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840181_2.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840181_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840181_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840181_5.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840181_6.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840181_7.jpg';'WD';25;1;'WD',25,1;50;'Day Light';'Panasonic Camera'
'P1840181_8.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840182_1.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840182_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840182_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840182_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840182_5.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840182_6.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840182_7.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840182_8.jpg';'WD';25;1;'WD',25,1;50;'Day Light';'Panasonic Camera'
'P1840183_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840183_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840183_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840183_4.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840184_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840184_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840184_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840184_4.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840184_5.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840184_6.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840185_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840185_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840185_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840185_4.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840185_5.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840185_6.jpg';'WD';25;1;'WD',25,1;50;'Day Light';'Panasonic Camera'
'P1840185_7.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840186_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840186_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840186_3.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840186_4.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840186_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840186_6.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840187_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840187_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840187_3.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840188_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840188_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840189_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840190_1.jpg';'WD';10;2;'WD',10,2;40;'Day Light';'Panasonic Camera'
'P1840191_1.jpg';'WD';10;2;'WD',10,2;40;'Day Light';'Panasonic Camera'
'P1840193_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840194_1.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840195_1.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840196_1.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840197_1.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840198_1.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840199_1.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840199_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840199_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840199_4.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840199_5.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840199_6.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840200_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840200_2.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840200_3.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840200_4.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840200_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840200_6.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840201_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840201_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840201_3.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840201_4.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840201_5.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840202_1.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840202_2.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840202_3.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840203_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840203_2.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840204_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840205_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840206_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840207_1.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840208_1.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840209_1.jpg';'WD';27;2;'WD',27,2;52;'Day Light';'Panasonic Camera'
'P1840210_1.jpg';'WD';27;2;'WD',27,2;52;'Day Light';'Panasonic Camera'
'P1840211_1.jpg';'WD';27;2;'WD',27,2;52;'Day Light';'Panasonic Camera'
'P1840212_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840213_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840214_1.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840214_50.jpg';'WD';7;1;'WD',7,1;39;'Day Light';'Panasonic Camera'
'P1840214_51.jpg';'WD';8;1;'WD',8,1;37;'Day Light';'Panasonic Camera'
'P1840215_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840215_2.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840216_1.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840216_2.jpg';'RP';4;1;'RP',4,1;10;'Day Light';'Panasonic Camera'
'P1840217_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840217_2.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840218_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840218_2.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840218_3.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840219_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840219_2.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840220_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840221_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840222_1.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
'P1840222_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840223_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840224_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840225_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840226_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840226_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840227_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840227_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840227_3.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840227_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840228_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840228_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840229_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840230_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840230_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840231_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840231_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840231_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840231_4.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840232_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840232_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840233_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840233_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840234_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840235_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840236_1.jpg';'RP';5;5;'RP',5,5;11;'Raining';'Panasonic Camera'
'P1840236_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840236_3.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840236_4.jpg';'RP';8;1;'RP',8,1;27;'Raining';'Panasonic Camera'
'P1840237_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840237_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840238_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840238_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840239_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840239_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840240_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840240_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840241_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840241_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840242_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840242_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840242_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840242_50.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840243_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840243_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840244_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840244_2.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840245_1.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840245_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840245_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840245_4.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840246_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840246_2.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840246_3.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840246_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840246_5.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840247_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840247_2.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840247_3.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840247_4.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840248_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840248_2.jpg';'WD';7;2;'WD',7,2;38;'Day Light';'Panasonic Camera'
'P1840248_3.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840249_1.jpg';'WD';27;6;'WD',27,6;55;'Day Light';'Panasonic Camera'
'P1840250_1.jpg';'RP';5;5;'RP',5,5;11;'Day Light';'Panasonic Camera'
'P1840251_1.jpg';'WD';16;1;'WD',16,1;46;'Day Light';'Panasonic Camera'
'P1840252_1.jpg';'RM';1;7;'RM',1,7;4;'Day Light';'Panasonic Camera'
'P1840256_1.jpg';'WD';7;2;'WD',7,2;38;'Night';'Panasonic Camera'
'P1840256_2.jpg';'WD';7;1;'WD',7,1;37;'Night';'Panasonic Camera'
'P1840256_3.jpg';'WD';7;1;'WD',7,1;37;'Night';'Panasonic Camera'
'P1840258_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840259_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840260_1.jpg';'RP';7;60;'RP',7,60;22;'Night';'Panasonic Camera'
'P1840261_1.jpg';'RP';7;60;'RP',7,60;22;'Night';'Panasonic Camera'
'P1840261_2.jpg';'RP';6;5;'RP',6,5;16;'Night';'Panasonic Camera'
'P1840269_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840270_1.jpg';'RM';1;7;'RM',1,7;4;'Day Light';'Panasonic Camera'
'P1840271_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840272_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840272_2.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
'P1840272_3.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840273_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840273_2.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840273_3.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
'P1840275_1.jpg';'RP';3;1;'RP',3,1;9;'Day Light';'Panasonic Camera'
'P1840275_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840275_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840275_4.jpg';'WD';27;2;'WD',27,2;52;'Day Light';'Panasonic Camera'
'P1840276_1.jpg';'WD';27;2;'WD',27,2;52;'Day Light';'Panasonic Camera'
'P1840276_2.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840276_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840279_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840279_2.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840280_1.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840280_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840281_1.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840281_2.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840282_1.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840283_1.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840284_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840284_2.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
'P1840285_1.jpg';'RP';7;60;'RP',7,60;22;'Day Light';'Panasonic Camera'
'P1840285_2.jpg';'WD';10;2;'WD',10,2;40;'Day Light';'Panasonic Camera'
'P1840286_1.jpg';'WD';10;2;'WD',10,2;40;'Day Light';'Panasonic Camera'
'P1840287_1.jpg';'WD';38;3;'WD',38,3;65;'Day Light';'Panasonic Camera'
'P1840287_2.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840288_1.jpg';'WD';38;3;'WD',38,3;65;'Day Light';'Panasonic Camera'
'P1840288_2.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840289_1.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840289_2.jpg';'WD';38;3;'WD',38,3;65;'Day Light';'Panasonic Camera'
'P1840290_1.jpg';'WD';8;1;'WD',8,1;39;'Day Light';'Panasonic Camera'
'P1840291_1.jpg';'RM';1;6;'RM',1,6;3;'Day Light';'Panasonic Camera'
'P1840291_2.jpg';'RP';10;1;'RP',10,1;29;'Day Light';'Panasonic Camera'
'P1840292_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840293_1.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840293_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840293_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840294_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840294_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840294_3.jpg';'WD';22;1;'WD',22,1;48;'Day Light';'Panasonic Camera'
'P1840294_4.jpg';'WD';27;3;'WD',27,3;53;'Day Light';'Panasonic Camera'
