File Name;X;Y;Width;Height;Sign Type;Sign Group;Sign Class;TS Class;Class ID;TS Color;Shape;Shape ID;Lightning;Image Source
'P1840494.jpg';3939;1275;252;296;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Raining';'Panasonic Camera'
'P1840495.jpg';614;964;154;242;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Raining';'Panasonic Camera'
'P1840495.jpg';1873;936;170;243;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Raining';'Panasonic Camera'
'P1840495.jpg';3415;1301;116;176;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Raining';'Panasonic Camera'
'P1840496.jpg';324;370;688;713;'WD';31;1;'WD',31,1;60;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840496.jpg';2319;1430;413;409;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840497.jpg';1955;1939;342;343;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840497.jpg';1954;1567;330;336;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840498.jpg';1139;1544;367;409;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840498.jpg';1153;1101;382;409;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840498.jpg';3057;1102;120;110;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840499.jpg';1145;1101;377;407;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840499.jpg';1134;1543;369;416;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840499.jpg';3041;1070;117;110;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840500.jpg';1009;1452;630;715;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840500.jpg';1014;698;642;696;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840500.jpg';4321;527;220;200;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Raining';'Panasonic Camera'
'P1840501.jpg';923;1570;154;150;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840502.jpg';709;1442;191;185;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840502.jpg';3780;1553;76;73;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Raining';'Panasonic Camera'
'P1840503.jpg';2929;1591;366;361;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840504.jpg';2222;934;301;294;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840504.jpg';2533;2621;110;103;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840505.jpg';2553;1272;411;409;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840505.jpg';1630;2202;103;74;'RP';7;50;'RP',6,5;16;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840505.jpg';2124;499;254;248;'RP';6;5;'RP',7,50;21;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840506.jpg';3354;1238;259;262;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840506.jpg';2496;1957;132;130;'WD';5;1;'WD',5,1;35;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840507.jpg';3110;1099;357;354;'WD';5;1;'WD',5,1;35;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840507.jpg';1363;1994;71;70;'WD';5;1;'WD',5,1;35;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840508.jpg';2604;1734;174;167;'WD';5;1;'WD',5,1;35;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840510.jpg';3325;1150;332;333;'WD';5;1;'WD',5,1;35;Yellow;'Diamond';3;'Raining';'Panasonic Camera'
'P1840511.jpg';1305;1143;113;109;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Raining';'Panasonic Camera'
'P1840511.jpg';3099;1640;149;233;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Raining';'Panasonic Camera'
'P1840512.jpg';3476;1400;224;218;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840513.jpg';4067;1481;355;340;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840514.jpg';3257;1671;210;209;'WD';42;1;'WD',42,1;66;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840515.jpg';3309;1657;335;333;'WD';42;1;'WD',42,1;66;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840515.jpg';1800;2195;52;49;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840516.jpg';1698;1842;141;136;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840517.jpg';1184;1460;193;189;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840518.jpg';1023;1452;236;232;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840519.jpg';959;1375;287;246;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840520.jpg';850;1157;314;277;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840521.jpg';1334;1610;224;225;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840521.jpg';598;1935;109;108;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840521.jpg';2069;1817;51;50;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840521.jpg';2309;1774;34;31;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840521.jpg';2354;1806;33;32;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840522.jpg';543;1864;114;113;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840522.jpg';1240;1498;251;247;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840522.jpg';2387;1744;33;32;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840522.jpg';2094;1751;52;53;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840522.jpg';2339;1710;36;32;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840523.jpg';616;1375;160;163;'RP';7;80;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840523.jpg';1765;1503;82;70;'RP';13;1;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840524.jpg';2767;1605;110;113;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840524.jpg';2171;1831;35;35;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840525.jpg';2948;1456;129;130;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840525.jpg';2281;1743;38;36;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840526.jpg';2200;1717;44;43;'RP';6;5;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840526.jpg';3451;779;296;297;'RP';7;80;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840527.jpg';1396;1093;170;165;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840528.jpg';993;592;217;218;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840529.jpg';645;1459;320;317;'RP';7;50;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840529.jpg';966;1601;86;86;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840529.jpg';2827;1680;97;94;'RP';6;5;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840529.jpg';1982;2116;145;148;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840529.jpg';1988;1949;143;148;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840530.jpg';2437;1986;165;166;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840530.jpg';2435;2171;165;167;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840530.jpg';241;1240;459;446;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840530.jpg';1353;1638;71;95;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840530.jpg';3377;1678;108;103;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840531.jpg';1372;805;179;191;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840531.jpg';1625;1775;104;105;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840531.jpg';3627;1756;498;497;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840531.jpg';3639;1206;499;491;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840531.jpg';3472;1915;48;46;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840532.jpg';1786;1;347;300;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840532.jpg';2343;1961;145;143;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840533.jpg';709;1625;165;142;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840533.jpg';1902;1918;52;54;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840533.jpg';2884;1924;53;53;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840534.jpg';2003;1609;64;66;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840534.jpg';3207;1605;67;66;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840535.jpg';1288;2024;104;104;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840535.jpg';3184;1968;104;101;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840536.jpg';1013;1516;145;143;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840536.jpg';3556;1468;139;139;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840537.jpg';456;1614;225;218;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840537.jpg';4335;1537;216;214;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840538.jpg';1062;1698;197;193;'WD';21;1;'WD',21,1;47;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840539.jpg';1048;1459;258;258;'WD';21;1;'WD',21,1;47;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840540.jpg';628;1309;386;376;'WD';21;1;'WD',21,1;47;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840541.jpg';1073;1834;157;157;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840541.jpg';2904;1852;157;157;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840542.jpg';711;1348;230;226;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840542.jpg';3394;1405;233;231;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840543.jpg';2402;1094;105;106;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840544.jpg';2158;1247;133;134;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840545.jpg';1811;940;182;185;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840546.jpg';1025;485;324;320;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840547.jpg';1168;1480;137;139;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840547.jpg';2076;1582;154;156;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840548.jpg';1086;1505;283;283;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840548.jpg';1947;1858;47;44;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840549.jpg';1727;2140;54;48;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840549.jpg';355;1635;396;398;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840550.jpg';484;1752;140;118;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840551.jpg';247;2328;60;156;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840552.jpg';1671;1388;173;293;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840552.jpg';3428;1248;223;268;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840553.jpg';774;1458;277;273;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840554.jpg';855;1431;359;368;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840555.jpg';1339;1789;125;126;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840556.jpg';1246;1553;155;153;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840557.jpg';1006;1521;199;198;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840558.jpg';432;1347;269;265;'RP';7;60;'RP',7,60;22;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840559.jpg';1584;1552;183;184;'RP';14;3;'RP',14,3;32;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840559.jpg';2926;1325;289;284;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840559.jpg';2945;1652;302;297;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840559.jpg';3499;1766;71;71;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840560.jpg';557;1375;270;265;'RP';14;3;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840560.jpg';3295;1803;82;82;'RP';7;90;'RP',14,3;32;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840560.jpg';2527;1575;423;418;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840560.jpg';2515;1124;400;398;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840561.jpg';1921;1512;205;200;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840562.jpg';1357;1075;278;281;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840563.jpg';972;691;401;401;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840564.jpg';1875;1404;134;136;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840564.jpg';1876;1250;135;139;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840565.jpg';2120;1178;163;163;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840565.jpg';2118;1361;156;162;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840566.jpg';2103;1685;243;242;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840566.jpg';2098;1414;245;245;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840567.jpg';2850;1184;440;443;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840567.jpg';2842;1665;437;444;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840568.jpg';2049;1877;208;212;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840569.jpg';2425;1863;257;261;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840570.jpg';2982;1322;351;354;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840571.jpg';2712;1308;97;142;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840572.jpg';2887;1348;125;179;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840573.jpg';3180;1289;176;252;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840574.jpg';1765;1556;74;75;'RP';6;5;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840574.jpg';3502;1848;53;59;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840574.jpg';656;1463;256;252;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840574.jpg';4121;1884;64;70;'RP';4;1;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840575.jpg';2170;1457;76;89;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840575.jpg';3275;1468;106;115;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840575.jpg';210;1634;98;100;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840576.jpg';84;1723;109;113;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840576.jpg';2204;1570;82;94;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840576.jpg';3453;1601;119;126;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840577.jpg';2144;1593;121;122;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840577.jpg';2792;2179;144;150;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840578.jpg';2399;1403;126;138;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840579.jpg';2441;782;352;393;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840580.jpg';2438;712;356;395;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840581.jpg';2225;1040;260;260;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840582.jpg';2169;1336;167;165;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840583.jpg';2224;1015;268;287;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840584.jpg';2417;1530;94;101;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840585.jpg';2499;1235;200;211;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840586.jpg';1447;1701;215;214;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840587.jpg';1438;1561;229;227;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840588.jpg';1892;1473;126;134;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840589.jpg';2028;1375;134;144;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840590.jpg';1226;920;312;317;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840591.jpg';9;2493;557;544;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840592.jpg';628;1369;155;151;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840593.jpg';846;1256;188;187;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840593.jpg';399;1467;123;129;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840593.jpg';459;1622;57;68;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840594.jpg';875;1426;349;342;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840594.jpg';2792;2029;93;90;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840595.jpg';994;1554;438;441;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840595.jpg';990;291;166;168;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840596.jpg';2293;1461;124;128;'RP';8;1;'RP',8,1;27;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840596.jpg';3775;1755;75;81;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840597.jpg';4006;1830;86;91;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840597.jpg';2257;1428;160;164;'RP';8;1;'RP',8,1;27;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840598.jpg';1;885;270;296;'RP';8;1;'RP',8,1;27;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840598.jpg';2700;1833;120;132;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840599.jpg';999;873;258;327;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840600.jpg';783;1336;296;293;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840600.jpg';1182;1518;320;340;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840601.jpg';528;862;721;700;'WD';27;3;'WD',27,3;53;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840602.jpg';84;648;567;614;'WD';31;1;'WD',31,1;60;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840604.jpg';793;1128;279;272;'RP';7;40;'RP',7,40;20;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840604.jpg';2789;1593;65;86;'RP';6;3;'RP',6,3;14;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840605.jpg';2354;1490;81;106;'RP';6;3;'RP',6,3;14;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840606.jpg';2475;1534;110;147;'RP';6;3;'RP',6,3;14;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840607.jpg';2700;1326;138;185;'RP';6;3;'RP',6,3;14;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840608.jpg';543;1450;148;188;'RP';1;1;'RP',1,1;6;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1860035.jpg';1552;2591;234;240;'RP';1;1;'RP',1,1;6;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1860036.jpg';730;772;236;237;'RP';1;1;'RP',1,1;6;Red;'Octagon';10;'Day Light';'Panasonic Camera'
'P1860037.jpg';3664;876;302;321;'RP';10;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1860038.jpg';278;1077;304;293;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860039.jpg';1;957;463;581;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860039.jpg';3106;2049;75;97;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860040.jpg';1109;1747;263;315;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860041.jpg';1172;1302;173;232;'RP';10;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1860041.jpg';283;1472;101;93;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860042.jpg';447;1334;122;111;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1860042.jpg';735;660;343;423;'RP';10;1;'RP',10,1;29;Red;'Directive No';2;'Day Light';'Panasonic Camera'
'P1860043.jpg';1876;1453;150;208;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
